,Unnamed: 0,News,Original Label,Prediction
1543,1543,"[CLS] BBB 16 mal começou e já causa polêmicas. Suposto vídeo íntimo de participante circula no WhatsApp. As especulações de que realmente seria Munik no vídeo aumentaram. Antes de entrar para o programa, ela mesma afirmou que já mandou imagens íntimas para um ex.. Além do blá - blá - blá gerado em torno da esponja de cabelo afro, que faz parte da decoração da casa, um suposto vídeo íntimo de uma das participantes já estaria bombando em grupos do WhatsApp. A goiana Munik Nunes, de 19 anos, já revelou para a produção global [SEP]",0,1
1822,1822,"[CLS] Ataque biológico? Coreia do Norte descobre pandemia de vírus mortal e recusa ajuda. País de Kim Jon - un luta contra um surto viral com o potencial de devastar a humanidade e não permite ajuda externa. De acordo com o britânico Daily Star, o país norte - coreano estaria lutando contra uma terrível gripe aviária. Ainda não foi descartada a tese de um suposto ataque biológico. Um surto, que também foi detectado em algumas cidades da China, já teria matado centenas de pessoas no norte da província coreana. O governo do ditador Kim ordenou que tudo seja mantido sob sigilo, mas a reportagem [SEP]",0,1
2166,2166,"[CLS] População de Valadares / MG sofre com a falta de água. Prefeita petista diz que Dilma não tem culpa. Todo o abastecimento da cidade depende do rio Doce, cujas águas, há mais de uma semana, deram lugar a uma lama espessa, com consistência que varia do leitoso ao argiloso.. A mineradora controlada pela Vale e pela BHP não tem enviado água suficiente para a população, conforme determinado pelo plano de emergencial do município, apresentado no último dia 10. A enorme onda de resíduos químicos, vinda de barragens da Samarco em Mariana ( MG ), fez [SEP]",0,1
2252,2252,"[CLS] Temer desabafa : O que vou dizer aos meus filhos?. Presidente desabafou com aliados poucas horas após tomar conhecimento da gravação de Joesley Batista. Drama político do presidente pode destruir para sempre a imagem de pai e avô. Michel Temer estava inconsolável quando chegou ao Palácio Jaburu no final da noite de quarta - feira passada, dia em que o país conheceu seu assustador diálogo com Joesley Batista. Cercado de alguns aliados, ele se esforçava para remontar com precisão as frases ditas ao empresário. Lá pelas tantas, desabafou. Nessa altura da vida, com [SEP]",0,1
2450,2450,"[CLS] Relator da cassação de Cunha relata que sofreu ameaças e Câmara pede reforço na segurança da família do deputado. A informação foi anunciada nesta quinta - feira ( 19 ) pelo presidente do conselho, deputado José Carlos Araújo ( PSD - BA ). O relator do processo de cassação do deputado Eduardo Cunha ( PMDB - RJ ) no Conselho de Ética, Fausto Pinato ( PRB - SP ), avisou ao conselho que sofreu uma ameaça em São Paulo, seu Estado de origem. "" Perguntei se ele ou alguém da sua família teve nos últimos dias constrangimento, ameaça, e ele disse [SEP]",0,1
2810,2810,"[CLS] Condenada a devolver R $ 1, 2 milhão aos cofres públicos, cantora ignora prazo e não paga dívida. Ministério da Cultura diz que artista descumpriu regras da Lei Rouanet em turnê. A cantora não seguiu regulamentos da Lei Rouanet e foi condenada a devolver R $ 1. 274. 000, 00 até o dia 7 de janeiro, fato que foi publicado no Diário Oficial da União. Em nota, o Ministério da Cultura informou que tentou contatos via e - mail e telefone, porém a empresa da artista não realizou o pagamento. O MinC explicou que as contas [SEP]",0,1
2888,2888,"[CLS] 6 maneiras positivas de superar o medo da morte.. É neste ponto que devemos olhar para trás e contar nossas bênçãos e vitórias. Criamos uma comunidade de amigos, parentes e colegas que se estendem há décadas. A maioria de nós vive entusiasmada com as muitas décadas de vida que ainda podemos ter décadas que queremos preencher com paixões, pessoas e lugares que nos interessam. Quando chegamos na casa dos "" enta "" ( 50, 60 ) é comum começar a se preocupar com nossa mortalidade. Muitos de nós começamos a pensar sobre o fato de que temos menos anos pela frente [SEP]",0,1
3079,3079,"[CLS] Meirelles trocou um salário de 40 milhões no grupo JBS por um cargo de ministro. Amor ao país?. Havia um nome de peso no comando do conglomerado bilionário da Friboi : o atual ministro da Fazenda de Michel Temer, Henrique Meirelles.. Meirelles esteve à frente do Conselho de Administração da J & F, a convite do empresário Joesley Batista, por 4 anos. Foi confiada a Meirelles a elaboração de estratégias para expansão da empresa dentro e fora do país. Além de investir em vultuosas campanhas publicitárias, ele também transformou a holding em uma [SEP]",0,1
3084,3084,"[CLS] LAVAÇÃO DE ROUPA SUJA : Zezé chama ex - mulher de "" cilada "" e diz que cogita ter filhos com a atual namorada.. "" Me casei em 1982 com porque a Zilu engravidou. Não digo que ela fez isso de propósito, mas a gravidez aconteceu por um descuido "", disse o cantor. "" Eu a levei para a casa dos meus pais, onde a gente morou por três meses. Criei meus filhos e todos estão encaminhados na vida "", continuou.. O casamento do cantor com a ex Zil [SEP]",0,1
3152,3152,"[CLS] Saiba porque a professora comunista apanhou em sala de aula. Adolescente afirma ter se arrependido, mas nega soco e admite apenas ter empurrado o rosto dela ; garoto relata ter crescido em ambiente doméstico violento. O garoto de 15 anos que agrediu a professora Márcia de Lourdes Friggi com socos e tapas numa escola em Indaial, no interior de Santa Catarina, prestou nesta quarta - feira depoimento à Polícia Civil. De cabeça baixa, o garoto disse que partiu para a agressão depois de ter sido xingado por ela e que não lhe deu um soco, mas sim [SEP]",0,1
4531,4531,"[CLS] Morre aos 73 anos o médico psiquiatra, psicoterapeuta e escritor Flávio Gikovate. Ao longo da carreira ele publicou mais de 200 livros. Gikovate morreu por causa de um câncer. Médico psiquiatra, psicoterapeuta, conferencista e escritor, Flávio Gikovate morreu depois de uma batalha contra um câncer de pâncreas que foi descoberto em abril. Nos últimos trinta anos, escreveu 25 livros sobre vida social, afetiva e sexual e seus reflexos na sociedade. Flávio estava internado desde a semana passada. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
4847,4847,"[CLS] Ministra determina envio de processo de jornalista para vara criminal do DF. PHA [ como é conhecido entre os petistas ] declarou que o jornalista Heraldo Pereira, da TV Globo, é "" negro de alma branca "" e "" não conseguiu revelar nenhum atributo para fazer tanto sucesso, além de ser negro e de origem humilde "".. A vice - presidente do Superior Tribunal de Justiça ( STJ ), ministra Laurita Vaz, deferiu em parte uma petição do Ministério Público do Distrito Federal e Territórios ( MPDFT ) para determinar a remessa dos autos ao juiz de origem, a [SEP]",0,1
5158,5158,"[CLS] Movimentos pela volta da Monarquia crescem no Brasil. A volta da Monarquia seria uma solução? Em meio à mais grave crise política e econômica da história brasileira, questões que andavam para lá de adormecidas estão ressurgindo. Uma delas é a volta da monarquia no Brasil. O movimento monarquista defende que se estabeleça novamente o império por aqui. Herdeiros dos dois imperadores do Brasil ( Pedro I e Pedro II ). Em carta endereçada à imprensa, há duas semanas, Dom Luiz de Orleans e Bragança, de 78 anos, bisneto da princesa Isabel e primeiro na linha sucessória em caso de [SEP]",0,1
5593,5593,"[CLS] STF pede urgência para impeachment de Temer. Rodrigo Maia tem 10 dias para explicar por que não avaliou impeachment. Prazo atende aos pedidos da oposição à Corte que exige que o presidente da Câmara analise os pedidos de impeachment contra o presidente Michel Temer. O ministro do Supremo Tribunal Federal ( STF ) Alexandre de Moraes deu prazo de dez dias para o presidente da Câmara dos Deputados, Rodrigo Maia ( DEM - RJ ), dizer por que não analisou os pedidos de impeachment do presidente Michel Temer. A decisão do ministro foi tomada após deputados da oposição entrarem com um mandado de segurança pedindo ao Supremo [SEP]",0,1
5640,5640,"[CLS] Temer reduz equipe da Lava Jato e corta verba da Polícia Federal. Número de delegados destacados para força - tarefa, em Curitiba, caiu de 9 para 4 e previsão de contingenciamento de 44 % do dinheiro de custeio da polícia atingem diretamente investigações do escândalo Petrobrás. Sob o governo do presidente Michel Temer ( PMDB ) e suspeitas de interferência política, a Polícia Federal reduziu a equipe destacada para a força - tarefa da Operação Lava, em Curitiba, e contingenciou 44 % do orçamento de custeio previsto 2017. É o primeiro corte expressivo no efetivo de investigadores, nos três anos do escândalo Petrobrás [SEP]",0,1
6568,6568,"[CLS] Polícia Federal e Interpol tentam localizar a irmã de Aécio. Com mandado de prisão em mãos agentes da Polícia Federal tentam localizar Andrea Neves, irmã de Aécio Neves. Ela não está em nenhum dos endereços oficiais da família. A Interpol já está acionada para evitar uma fuga internacional. A operação da Polícia Federal e do Ministério Público Federal em endereços ligados a Aécio Neves ( PSDB - MG ), na manhã desta quinta - feira ( 18 ), tentou cumprir um mandado de prisão contra a irmã do senador, Andrea Neves. Segundo a PF, ela não foi encontrada no apartamento em Copacabana, na Zona Sul. [SEP]",0,1
6893,6893,"[CLS] Em depoimento à PF, Lula nega tudo. Ele afirmou que não sabia que o filho recebeu R $ 2, 5 milhões. Luiz Inácio Lula da Silva prestou depoimento à Polícia Federal ( Operação Zelotes ), e afirmou que seu filho mais novo, Luís Cláudio Lula da Silva, não o informou de que havia sido contratado por 2, 5 milhões de reais pelo lobista Mauro Marcondes Machado.. A Operação Zelotes investiga um esquema de venda de Medidas Provisórias. O lobista está preso junto com a mulher, Cristina Mautoni, suspeito de participação no esquema. Duas medidas provisórias [SEP]",0,1
