,Unnamed: 0,News,Original Label,Prediction
19,19,"[CLS] PSB anuncia oposição ao governo Michel Temer e passa a defender renúncia. Anúncio foi feito neste sábado pelo presidente e pelo secretário - geral do partido. Segundo eles, PSB fechou questão para apoiar a PEC que prevê eleições diretas.. O presidente nacional do PSB, Carlos Siqueira, e o secretário - geral do partido, José Renato Casagrande, informaram neste sábado ( 20 ) que a legenda decidiu fazer oposição ao governo e passará a defender a renúncia do presidente Michel Temer. Atualmente, a legenda comanda o Ministério de Minas e Energia. Siqueira e Casagrande deram a informação à imprensa após reunião da Execu [SEP]",1,1
22,22,"[CLS] Delatores dizem que Odebrecht pagou para ter influência no BNDES e na Camex. Com propina, empresa conseguiu agilizar processos dentro dos órgãos ; BNDES disse que instaurou uma comissão interna para apurar o caso e que mudou procedimentos para exportação em 2016.. A Odebrecht pagou propina para ter acesso a documentos sigilosos e influenciar em decisões do Banco Nacional de Desenvolvimento Econômico e Social ( BNDES ) e da Câmara de Comércio Exterior ( Camex ), de acordo com depoimentos de ex - executivos da Odebrecht ao Ministério Público [SEP]",1,1
24,24,"[CLS] Segunda - feira, 13 de fevereiro de 2017. Boa noite! Aqui estão as principais notícias para você terminar o dia bem - informado.. O presidente Michel Temer disse que vai afastar provisoriamente qualquer ministro que for denunciado na Operação Lava Jato. O afastamento será definitivo se o suspeito virar réu. O anúncio ocorreu após o desgaste do governo com a nomeação de Moreira Franco como ministro da Secretaria - Geral da Presidência. Ele foi citado na delação de um ex - diretor da Odebrecht. A onda de violência no Espírito Santo chegou ao 10o dia com 147 mortos, segundo o sindicato dos policiais. Um [SEP]",1,1
26,26,"[CLS] Moro determina que José Dirceu deixe a prisão com tornozeleira eletrônica. Ex - ministro não poderá sair da cidade onde mora. Supremo Tribunal Federal revogou prisão preventiva do ex - ministro.. O juiz Sérgio Moro, responsável pelos processos da Lava Jato na primeira instância, determinou, nesta quarta - feira ( 3 ), que o ex - ministro José Dirceu deixe a prisão com uso de tornozeleira eletrônica, além de estar proibido de deixar Vinhedo, cidade do interior de São Paulo. Dirceu poderá colocar a tornozeleira após entregar os passaportes à Justiça, estabeleceu Moro. Ele [SEP]",1,1
27,27,"[CLS] O juiz federal Sérgio Moro acolheu pedido da força - tarefa da Operação Lava Jato e marcou para 15 de dezembro novo interrogatório de Glaucos da Costa Marques e do contador João Muniz Leite no âmbito de incidente de falsidade aberto para investigar os recibos de pagamento de aluguel apresentados pelo ex - presidente Lula sobre imóveis que são tratados pelos procuradores como supostas propinas da Odebrecht ao petista. Após os novos esclarecimentos, a força - tarefa quer indicar assistente técnico para perícia sobre os papeis. O magistrado também acatou o pedido. “ Quanto ao pedido para que [SEP]",1,1
28,28,"[CLS] Jorge Viana vê crise institucional gravíssima após afastamento de Renan. Vice - presidente do Senado falou na noite desta segunda sobre decisão de ministro do STF de afastar Renan Calheiros do comando da Casa.. O vice - presidente do Senado, Jorge Viana ( PT - AC ), avaliou na noite desta segunda - feira ( 5 ) que o país vive uma "" crise institucional gravíssima "" após o ministro do Supremo Tribunal Federal ( STF ) Marco Aurélio Mello afastar do comando da Casa o senador Renan Calheiros ( PMDB - AL ) - assista no vídeo acima. Na decisão, Marco Aurélio atendeu a um pedido [SEP]",1,1
29,29,"[CLS] Retrospectiva 2017 : os casos mais curiosos do ano no Piauí. De abalo sísmico a campanha para escolher nome de filhotes de onça, veja o que aconteceu esse ano no estado.. Em 2017, o Piauí registrou muitos acontecimentos. Teve tremor de terra, ovelha que nasceu parecendo com porco, suspeito de furto fugindo da polícia pelado, velório de gato, pit bull que roubou a cena em casamento e muitos outros casos curiosos. O G1 listou 30 notícias publicadas entre janeiro e dezembro deste ano, que mais chamaram a atenção. Veja abaixo os [SEP]",1,1
30,30,"[CLS] Moro pede para MPF explicar qual perícia quer realizar nos recibos apresentados pela defesa de Lula sobre aluguel de apartamento. Defesa de Lula entregou à Justiça os documentos na terça ( 24 ) ; o juiz federal deu o prazo de cinco dias para o MPF prestar esses esclarecimentos.. O juiz federal Sérgio Moro, responsável pelos processos da Operação Lava Jato na primeira instância, pediu para o Ministério Público Federal ( MPF ) explicar qual perícia o órgão pretende realizar nos documentos referentes ao apartamento vizinho ao do ex - presidente da República Luiz Inácio Lula da Silva ( PT ), em São Bernardo do Campo ( SP ) [SEP]",1,1
34,34,[CLS] Núcleo de Mulheres protocola documento no MP contra projeto de lei que proíbe ensino sobre gênero em escolas de RRRequerimento pede ao MP que alerte o governo sobre inconstitucionalidade do projeto de lei. Representantes do Núcleo de Mulheres de Roraima ( Numur ) e outras 16 entidades protocolaram na manhã desta terça - feira ( 9 ) um requerimento no Ministério Público de Roraima contra o projeto de lei que proíbe o ensino sobre gênero nas escolas do estado. O documento pede ao MP que alerte o governo sobre a inconstitucionalidade do projeto de lei 131 / 17 de autoria dos deputados [SEP],1,1
41,41,"[CLS] Até agora, há farta produção de provas sobre os delatados por Joesley e Wesley Batista, da J & F, do PMDB de Michel Temer e do PSDB de Aécio Neves, Aloysio Nunes e José Serra. Mas nenhuma prova documental de que as contas que, segundo Joesley Batista, foram abertas em seu próprio nome e eram manipulados por Guido Mantega para favorecer os ex - presidentes Luiz Inácio Lula da Silva e Dilma Rousseff, e que, segundo os delatores, seriam administradas por seus ex - ministros da Fazenda Antônio Palocci e o Guido Mantega. Hoje [SEP]",1,1
42,42,"[CLS] Defesa de Lula apresenta recibos que comprovam pagamento de aluguéis de imóvel investigado na Lava Jato. Apartamento em São Bernardo do Campo, no mesmo prédio em que o ex - presidente mora, faz parte de denúncia de suposto pagamento de propina da Odebrecht ao petista.. A defesa do ex - presidente Luiz Inácio Lula da Silva apresentou nesta segunda - feira ( 25 ), uma série de recibos que comprovariam os pagamentos de aluguéis do apartamento vizinho ao que o petista mora, em São Bernardo do Campo, na Grande São Paulo. Os documentos datam de agosto de 2011 a [SEP]",1,1
43,43,"[CLS] Cidades do interior do Rio terão programação especial para o Dia Internacional da Mulher. Em 8 de março é comemorado o dia Internacional da Mulher, confira as cidades que terão eventos comemorativos.. No dia 8 de março é comemorado o Dia Internacional da Mulher e algumas cidades da Região dos Lagos e do interior do Rio divulgaram os calendários da programação em comemoração à data. Cabo Frio As ações começam na quinta - feira ( 8 ) e vão até o dia 16 de março no Charitas, na Avenida do Assunção, no Centro. Na abertura terá uma palestra das 9h às 13h com o tema "" Fort [SEP]",1,1
44,44,"[CLS] A despesa com funcionalismo federal este ano vai aumentar 30 bilhões de reais, em parte por causa dos reajustes feitos por Temer no ano passado. Havia cinco anos, a despesa com funcionários estava controlada. Temer torrou a grana com a turma que Elio Gaspari chama de andar de cima, o funcionalismo público. Até agora, só o assalariado está pagando a conta. Ele tascou um aumento de imposto e vem falar de PDV. Você, que está aí me ouvindo, vai deixar o deputado em que votou votar contra a acusação de Janot contra Temer na Câmara no [SEP]",1,1
46,46,"[CLS] México investiga propinas da Odebrecht. Grupo brasileiro admitiu aos EUA que pagou cerca de R $ 34, 3 milhões a funcionários do país ; outros governos latino - americanos também investigam.. O México anunciou nesta quinta - feira ( 22 ) que começaria uma investigação ligada ao caso Odebrecht, após o grupo brasileiro admitir à Justiça dos Estados Unidos que pagou centenas de milhões de dólares em subornos em vários países. A Secretaria da Função Pública mexicana e a empresa estatal Petróleos Mexicanos informaram que investigam supostos subornos pagos a funcionários locais, que segundo a justiça americana chegar [SEP]",1,1
48,48,"[CLS] PF analisa GPS de avião interceptado com cocaína e descarta decolagem de fazenda dos Maggi. Delegado afirma que aeronave saiu de Cuiabá, foi à Bolívia e tinha como destino fazenda em Jussara, no noroeste de Goiás. Piloto disse em depoimento que mentiu à FAB sobre plano de voo.. Após analisar o GPS do avião interceptado com 662 kg de cocaína, a Polícia Federal descartou a possibilidade da aeronave ter decolado da Fazenda Itamarati Norte, arrendada pela Amaggi, empresa da família do ministro da Agricultura Blairo Maggi, [SEP]",1,1
52,52,"[CLS] Câmara do DF deve votar Orçamento 2018 nesta terça e chamar sessão extra em janeiro. Emenda para usar R $ 1, 2 bilhão do Iprev só será analisada após as festas de fim de ano ; ainda não há consenso. Sessão extraordinária não gera custo extra ; orçamento é pré - requisito para recesso.. Deputados distritais firmaram um acordo nesta segunda - feira ( 18 ) para aprovar o Orçamento de 2018 do Distrito Federal e garantir o recesso do fim do ano. O texto - base do orçamento deve ser votado nesta terça ( 19 ), e [SEP]",1,1
54,54,"[CLS] Gol pagará R $ 4 mi por acidente que transformou área em casa dos espíritos para indígenas. Queda de avião deixou 154 mortos ; para comunidade no MT, terra afetada tornou - se imprópria para o uso da comunidade, por razões religiosas e culturais. A Gol pagará indenização de R $ 4 milhões por danos ambientais, materiais e imateriais ao povo Mebengokre Kayapó, da Terra Indígena Capoto / Jarina, em Peixoto de Azevedo, a 629 quilômetros de Cuiabá, por causa da queda de um Boeing da companhia, em setembro de 2006, que [SEP]",1,1
58,58,"[CLS] Governo Temer é aprovado por 3 % e reprovado por 77 %, diz Ibope. Índice de entrevistados que consideram governo regular é de 16 %. Pesquisa foi encomendada pela CNI e ouviu 2 mil eleitores entre 15 e 20 de setembro ; margem de erro é de 2 pontos percentuais.. Pesquisa Ibope divulgada nesta quinta - feira ( 28 ) mostra os seguintes percentuais de avaliação do governo do presidente da República, Michel Temer ( PMDB ) : Com o percentual de 77 % de reprovação, o governo do presidente Michel Temer atingiu o maior patamar de avaliação “ ruim / péssimo ” de toda a [SEP]",1,1
60,60,"[CLS] Presidenciáveis lamentam ataque à caravana do ex - presidente Lula no Paraná. Dois ônibus da caravana foram atingidos por três tiros no trajeto entre Quedas do Iguaçu e Laranjeiras do Sul, no Paraná. Lula não estava em nenhum dos dois veículos.. Pré - candidatos à Presidência da República nas eleições de outubro deste ano se manifestaram nesta quarta - feira ( 28 ) contra o ataque sofrido pela caravana do ex - presidente Luiz Inácio Lula da Silva no Paraná. Na tarde de terça ( 27 ), dois ônibus da caravana foram atingidos por três tiros no trajeto entre as cidades de Que [SEP]",1,1
61,61,"[CLS] Para afagar prefeitos, Temer entrega nesta segunda ambulâncias no RS. Evento realizado em Esteio é parte de estratégia do Planalto para construir uma agenda positiva para o presidente em 2017 ; objetivo é que ele passe a sair mais do palácio ao longo do ano.. Em uma tentativa de afagar prefeitos em meio à crise econômica e de construir uma agenda positiva para melhorar a própria imagem, o presidente Michel Temer viaja nesta segunda - feira ( 9 ) ao município de Esteio, na Região Metropolitana de Porto Alegre, para entregar 61 ambulâncias ao estado. Temer vai aproveitar a passagem pelo Rio Grande do Sul para fazer [SEP]",1,1
62,62,"[CLS] Jovem que desapareceu pode ter saído do estado, diz polícia. Secretário adjunto de Polícia Civil diz que videomonitoramento é uma das ferramentas usadas na investigação. Bruno Borges, de 24 anos, desapareceu no dia 27 de março.. A Polícia Civil do Acre investiga a possibilidade do estudante de psicologia Bruno Borges, de 24 anos, desaparecido desde o dia 27 de março, ter saído do estado. O secretário adjunto de polícia, Josemar Portes, não confirma se o jovem chegou a passar pelo aeroporto ou rodoviária de Rio Branco, mas quando questionado se a polícia tem indícios que levaram a essa conclusão o secretário é [SEP]",1,1
64,64,"[CLS] Aécio Neves é afastado do Senado por ordem de Fachin. Relator da Lava Jato no STF mandou afastar senador do PSDB gravado pedindo R $ 2 milhões ao dono da JBS. Parlamentar tucano afirma estar tranquilo quanto à correção de todos os seus atos.. O advogado - geral do Senado, Alberto Cascais, informou que a Casa foi notificada da decisão do ministro Luiz Edson Fachin – relator da Lava Jato no Supremo Tribunal Federal ( STF ) – que determinou que o senador Aécio Neves ( PSDB - MG ) fosse impedido de exercer as atividades parlamentares. Segundo Cascais, o parlamentar automaticamente passou [SEP]",1,1
72,72,"[CLS] Garotinho :'Não subestimem Crivella ; quem fez isso com Edir Macedo se deu mal'Tido como espécie de'conselheiro pessoal'do novo prefeito, ex - governador nega ligação com milícias e afirma que aconselhou Crivella na disputa :'Dei uma aula de PMDB a ele '. Está enganado quem pensa que Marcelo Crivella ( PRB ) – bispo licenciado da Igreja Universal do Reino de Deus, fundada por seu tio, Edir Macedo – transformará a prefeitura carioca em um governo teocrático, orientado por versículos da Bíblia e dogmas evangélicos. [SEP]",1,1
73,73,"[CLS] Em anexo de delação premiada, o marqueteiro João Santana informou ao Ministério Público Federal que o ex - presidente Luiz Inácio Lula da Silva e a ex - presidente Dilma Rousseff tinham ciência de pagamentos oficiais e de caixa 2 feitos como contraprestação aos serviços prestados em campanhas eleitorais. De acordo com ele, falou diversas vezes com Lula e Dilma quando necessitava fazer cobranças. “ Nestas oportunidades, tanto Lula como Dilma se comprometeram a resolver o impasse e, de fato, os pagamentos voltavam a ocorrer. Tanto os pagamentos oficiais, quanto os recebimentos de valores através de caixa 2 ”, informa o marquete [SEP]",1,1
74,74,"[CLS] Ex - presidente da Câmara de Ribeirão Preto volta a presídio após cirurgia no nariz. Walter Gomes deve ficar no CDP de Serra Azul ( SP ) por alguns dias porque tem consultas agendadas. Ex - vereador fez correção de desvio de septo porque estava com respiração comprometida.. O ex - presidente da Câmara de Ribeirão Preto ( SP ) Walter Gomes deixou o hospital neste domingo ( 5 ), três dias após ser submetido a uma cirurgia para correção de desvio de septo. Segundo o advogado Julio Mossin, o ex - vereador foi levado ao Centro de Detenção Provisória de Serra Azul ( SP ) [SEP]",1,1
77,77,"[CLS] O Supremo genuflexo. Num espetáculo indigno de uma Corte cuja função é ser obstáculo aos excessos do poder, a maioria de seus ministros aceitou prestar vassalagem ao chefão petista. O Supremo Tribunal Federal apequenou - se perante Lula da Silva. Num espetáculo indigno de uma Corte cuja função é ser obstáculo aos excessos do poder, a maioria de seus ministros aceitou prestar vassalagem ao chefão petista. O Supremo, em sua atual composição, reafirmou assim sua vocação de cidadela dos poderosos com contas a acertar com a Justiça. O cidadão comum, aquele que [SEP]",1,1
79,79,"[CLS] Segunda - feira, 08 de janeiro de 2018. Boa noite! Aqui estão as principais notícias para você terminar o dia bem - informado. Em missão para contornar a crise de segurança em presídio de Goiás, a presidente do STF, Carmem Lúcia, acabou cancelando sua visita ao local justamente por... insegurança. Ela foi alertada sobre explosivos na penitenciária e determinou novo ‘ pente - fino ’ nas unidades que foram palco de violentas rebeliões com 9 mortes desde o dia 1o. Já o impasse no Ministério do Trabalho, que teve idas e vindas por causa de [SEP]",1,1
80,80,"[CLS] O prazer do desapego : minimalistas defendem que ter menos coisas cria mais liberdade. “ A ideia do menos é mais nunca foi tão necessária ”, diz pesquisador sobre cultura material ; meta é viver com o mínimo para fugir das doenças alimentadas pelo excesso.. O minimalismo apareceu na vida da comunicadora social Fernanda Marinho, 36 anos, para resolver um problema : em 2012, ela precisou voltar a morar com a mãe e, por questão de espaço, teve de se desfazer de muitas coisas que havia comprado ou ganhado nos dez anos em que morou fora. "" Eu precisava acomodar todos os meus [SEP]",1,1
82,82,"[CLS] Não dá para culpar militares se intervenção no Rio der errado, diz ministra do Superior Tribunal Militar. Maria Elizabeth Rocha afirma que Forças Armadas cumprem ordens do poder civil e que é de se estranhar que o plano de intervenção não tenha sido gestado antes pelo governo federal diante da calamitosa situação no Estado.. A intervenção federal no Rio de Janeiro - que deve durar pelo menos até dezembro de 2018 - deixa as Forças Armadas pela primeira vez no comando total da segurança de um Estado brasileiro. Mas para a ministra do Supremo Tribunal Militar Maria Elizabeth Rocha, os militares não devem ser culpabilizados caso a estratégia não [SEP]",1,1
84,84,"[CLS] Quais as consequências das sanções dos EUA para a economia da Venezuela. O cerco se fecha para a economia venezuelana – que está em crise e profundamente dependente do mercado exterior. O cerco financeiro contra o governo da Venezuela está se fechando e isso pode trazer graves consequências para a economia do país e para a crise política. Na sexta - feira, o presidente americano Donald Trump impôs novas sanções ao que chama de "" ditadura "" na Venezuela com a intenção de "" reestabelecer a democracia "" no país sul - americano. "" A nova medida do presidente proíbe realizar transações com títulos da dívida venezuelana e [SEP]",1,1
85,85,"[CLS] Tiririca faz primeiro discurso na Câmara para dizer que está'abandonando a vida pública '. Segundo a assessoria, deputado não pretende disputar novas eleições. Tiririca está no segundo mandato e diz estar'bem chateado'com a política.. O deputado federal Tiririca ( PR - SP ) subiu à tribuna da Câmara nesta quarta - feira ( 6 ) para fazer um discurso no qual disse estar com "" vergonha "" da política e, por isso, está "" abandonando a vida pública "". No discurso, o deputado não esclareceu se a afirmação significa que ele renunciará ou que deixará [SEP]",1,1
89,89,"[CLS] O Ministério Público Federal em Brasília denunciou à Justiça, no âmbito da Operação Zelotes, o ex - presidente Luiz Inácio Lula da Silva pelos crimes de tráfico de influência, lavagem de dinheiro e organização criminosa. A acusação atinge também o filho do petista, Luis Cláudio Lula da Silva, além do casal de lobistas Mauro Marcondes e Cristina Mautoni. Todos foram denunciados por ‘ negociações irregulares que levaram à compra de 36 caças do modelo Gripen pelo governo brasileiro e à prorrogação de incentivos fiscais destinados a montadoras de veículos por meio da Medida Provisória 627 ’. O Estado revelou [SEP]",1,1
90,90,"[CLS] Centro ataca populismo contra Lula e BolsonaroA indefinição sobre o candidato do centro na eleição presidencial não impede que os partidos adversários à candidatura de Lula e de Jair Bolsonaro tentem estancar o crescimento deles nas pesquisas. Algumas legendas querem criar uma onda de medo contra candidaturas populistas e carimbar esta marca nos dois. No pronunciamento de Natal, em cadeia de rádio e televisão, o presidente Temer condenou a prática. O prefeito João Doria ( SP ) também falou sobre isso e o ministro Henrique Meirelles ( Fazenda ) atacou o tema no programa do PSD. Caso pensado. O grupo [SEP]",1,1
91,91,"[CLS] ‘ Vão me entregar à morte ’, diz Battisti. Italiano nega tentativa de fuga para a Bolívia e afirma que sua prisão, em Corumbá ( MS ), foi uma ‘ armação ’ para pegá - lo. CANANEIA ( SP ) - Enquanto o presidente Michel Temer espera um parecer da Subchefia de Assuntos Jurídicos para decidir sobre a extradição de Cesare Battisti, o italiano de 62 anos perde noites de sono em uma casa simples emprestada por um amigo, decorada com pôsteres da antiga União Soviética, Karl Marx, Palestina e Guernica, de Pablo [SEP]",1,1
92,92,"[CLS] Progresso mal - educado. Desenvolvimentistas achavam que a educação no Brasil melhoraria junto com a economia. Não foi assim. O MEC ainda não passou na prova do Enem. Desde que o Ministério da Educação apresentou sua proposta de reformulação do Exame Nacional do Ensino Médio, uma sucessão de erros, tentativas de fraude e problemas de organização tirou a paz dos estudantes e abalou o nome do ministro Fernando Haddad nas bolsas de apostas para permanência no cargo na futura gestão Dilma Rousseff. Veja também : * Currículo de desigualdades * A pedagogia por um fio Em outubro de 2009, o principal instrumento de [SEP]",1,1
98,98,"[CLS] Aeronáutica e baloeiros ecológicos tentam acordo para diminuir riscos à aviação ; número de balões quase dobrou no RJ. Grupo de trabalho formado por órgãos de controle aéreo e representantes de associações de baloeiros busca formas de regulamentar o lançamento dos balões sem fogo. Primeiro evento teste foi realizado no mês passado no Paraná.. Historicamente, balão no céu sempre é sinal de alerta máximo para o patrimônio, o meio ambiente e a aviação no Brasil. Agora, o impasse que dura anos entre a Aeronáutica e os baloeiros sobre o tema pode estar próximo do fim. Um grupo de trabalho formado pela [SEP]",1,1
101,101,"[CLS] Raquel Dodge arquiva representação por desacato contra Renan Calheiros. Senador do PMDB chamou de juizeco o juiz federal Vallisney de Souza Oliveira depois que ele autorizou operação policial no Senado, no ano passado. A PGR entendeu que não houve crime.. A procuradora - geral da República, Raquel Dodge, determinou o arquivamento de representação contra o ex - presidente do Senado Renan Calheiros ( PMDB - AL ) sob acusação de crime de desacato. A PGR entendeu que não houve crime. Renan foi alvo da representação depois de ter chamado o juiz [SEP]",1,1
104,104,"[CLS] Deputados apontam violações de direitos humanos contra atingidos por desastre de Mariana. Documento da Comissão de Direitos Humanos e Minorias da Câmara Federal foi divulgado nesta sexta - feira. Políticos pedem auditoria do TCU em recuperação do Rio Doce.. A Comissão de Direitos Humanos e Minorias da câmara federal em Brasília informou nesta sexta - feira ( 24 ) que concluiu um relatório que apurou violações dos direitos das populações atingidas pelo rompimento da barragem de Fundão da Samarco, em Mariana, na Região Central de Minas Gerais. A tragédia aconteceu no dia 5 de novembro de 2015 e matou 19 pessoas. [SEP]",1,1
105,105,"[CLS] Suspeitos de matar após briga por cachorros tentaram sequestrar e torturar uma das vítimas, diz polícia. Delegado diz que polícia está recebendo várias denúncias e checando o possível paradeiro dos suspeitos. Os envolvidos devem responder por ao menos 3 crimes.. A Polícia Civil continua, nesta quinta - feira ( 29 ), com as buscas pelos suspeitos de matar um jovem de 21 anos e agredir amigos dele, após uma briga por cachorros em Campo Grande. Segundo o delegado Sérgio Luiz Duarte, responsável pelas investigações, os agressores tentaram sequestrar e torturar um adolescente de 17 anos, que estava com [SEP]",1,1
106,106,"[CLS] Procurador do MPF cita tropa de choque de Lula e critica tentativa de tornar julgamento político durante leitura do parecer. Procurador rejeitou alegações dos advogados de defesa dos réus, e ressaltou que há provas sobre a propriedade do triplex.. O procurador do Ministério Público Federal ( MPF ) Maurício Gotardo Gerum criticou o que chamou de "" tropa de choque "" em sua sustentação durante o julgamento do recurso do ex - presidente Luiz Inácio Lula da Silva, realizado no Tribunal Regional Federal da 4a Região ( TRF - 4 ), em Porto Alegre, nesta quarta - feira ( 24 ). "" São as tropas de choque que [SEP]",1,1
107,107,"[CLS] Relator diz que concessão de asilo a Battisti é ilegal. Para advogado de Battisti, Luís Roberto Barroso, o italiano "" é o bode expiatório de uma trama simples "". Começou na manhã desta quarta - feira, no Supremo Tribunal Federal, sessão que vai julgar o processo de extradição do ex - ativista italiano, Cesare Battisti. O ministro Cezar Peluso, do Supremo Tribunal Federal, considerou ilegal o ato do ministro da Justiça, Tarso Genro, de conceder refúgio a Battisti, e votou pela anulação do documento. O voto de Peluso abrange apenas uma [SEP]",1,1
108,108,"[CLS] Mendes diz que Brasil vive tempestade perfeita e defende parlamentarismo. Presidente do TSE voltou a dizer que vazamento de informações sob sigilo é crime ; ele afirmou que os vazamentos sugerem que Brasil é país de trambiques.. O presidente do Tribunal Superior Eleitoral ( TSE ), ministro Gilmar Mendes, afirmou nesta sexta - feira ( 24 ), em um seminário na sede da Corte eleitoral, que o Brasil passa atualmente por uma “ tempestade perfeita ”, em razão da combinação de crise política, recessão e desemprego, e defendeu a adoção do parlamentarismo no país. Na visão de Gilmar Mendes, se [SEP]",1,1
